Cohort ID	Likelihood Weights	Mortality Prob
626	1.7555810182960296e-12	0.60095424810764
627	2.9315564310048836e-20	0.7489283752458364
628	2.628689770080351e-16	0.6382187106203334
629	4.470423980003878e-15	0.5971273029466491
630	1.3918913390886173e-08	0.29548228565549706
631	1.7738353576829794e-19	0.7316064712415088
632	9.540469013940953e-27	0.9453084399999497
633	6.51582273984408e-13	0.42556139026154693
634	5.901358213685873e-17	0.7821818168314053
635	0.00022764501714020726	0.056141039661915304
636	4.327816547990872e-19	0.8352716024899659
637	1.1844491455568848e-07	0.1922500168221477
638	1.4161594580335872e-09	0.3950968688899732
639	1.9959636507213345e-08	0.30008104592535645
640	0.0020506581471840934	0.08010364380604929
641	4.5312933794119224e-23	0.9046310029362429
642	1.7037336350837335e-09	0.37015417755373825
643	3.855307061750054e-12	0.5306974384761395
644	8.744839410193202e-14	0.49411626589632507
645	0.00036689569324668467	0.13216114194293815
646	2.902186227793848e-06	0.20645405888943302
647	1.4286705345691519e-05	0.07618880903232117
648	3.4953185974864418e-12	0.5079216999452875
649	4.8841682655663276e-08	0.2615495518329871
650	6.968691587753935e-08	0.3570616088827919
651	0.0010199482644907638	0.10806532869723684
652	3.769132629105816e-21	0.7875518396525072
653	0.00011055248011949242	0.1065838767888011
654	3.734769660487216e-24	0.9857088237131878
655	1.989814478982668e-05	0.17716116443841734
656	3.878396617103576e-14	0.5724051124346493
657	0.00039714248564911404	0.044845334589088126
658	3.156119570081098e-18	0.7871162896558341
659	9.406125429144672e-05	0.18960594781829654
660	3.878396617103576e-14	0.5279039784081266
661	1.0501586614247827e-18	0.7400775431590716
662	1.3148048046297286e-05	0.14993148491725594
663	1.4199491928481571e-15	0.5510871741869717
664	3.740949605530692e-06	0.2166172083287794
665	1.862795448320438e-20	0.7591960493171447
666	3.675724460757024e-20	0.7229151935562137
667	2.6662033191162738e-06	0.17654903427708302
668	3.1795749022259537e-23	0.8619665576670734
669	0.005984291484835027	0.019775099516344263
670	4.1153788798733504e-20	0.8602369974231152
671	5.338580221625362e-13	0.5589038111609383
672	1.0254132401161822e-10	0.4032204721058492
673	4.327816547990872e-19	0.7587469310223366
674	1.4520529029798736e-17	0.7169290016924699
675	2.3803834156568545e-21	0.9873261748084265
676	1.8242074700528732e-08	0.2780850486129828
677	0.00021016832804264068	0.0037936724093425855
678	4.83639437848654e-19	0.9339026083148878
679	2.5096635978856558e-23	0.8578971045378938
680	3.156119570081098e-18	0.7288508775192559
681	2.930152308976178e-13	0.5166887829215384
682	1.4520529029798736e-17	0.706956245248761
683	7.312775470410909e-17	0.7805295568767427
684	1.9959636507213345e-08	0.3748759435368594
685	1.12175122927983e-16	0.7703225253299576
686	1.7738353576829794e-19	0.7506243191751754
687	8.401974772926228e-16	0.6132112115442597
688	1.4984020557920914e-10	0.4018659239678374
689	9.058656183971098e-17	0.6973080192643409
690	0.033362328138590094	0.0031128578251921057
691	3.4645916044384905e-19	0.7748966467245978
692	5.772827211363683e-20	0.896416602456847
693	7.389882274551603e-07	0.23931570743750463
694	1.1844491455568848e-07	0.12076718430922972
695	7.389882274551603e-07	0.2202839877937276
696	4.635937126165478e-10	0.3020967312900983
697	2.9315564310048836e-20	0.8830285085638342
698	2.1682716177422431e-13	0.5431664302380945
699	1.1844491455568848e-07	0.2867116496064306
700	8.779192559529777e-07	0.13835468979294652
701	5.32815949394685e-05	0.29014446310454167
702	2.1682716177422431e-13	0.6138710897412526
703	1.5533746896978235e-09	0.3241385298974466
704	7.381587759248499e-09	0.45736018169099846
705	2.013630763926029e-11	0.44411710701661444
706	7.230851686304509e-20	0.8281353607315121
707	9.279020904987307e-12	0.4263481542362306
708	2.2467069023494922e-09	0.3456988211755023
709	4.029543905591518e-15	0.6749716048091052
710	6.218161499324291e-07	0.22148205573352875
711	1.9375732534593607e-12	0.4672458239265538
712	3.1058317386559095e-07	0.31476568732401644
713	1.12175122927983e-16	0.6268556021628346
714	1.9802230580766404e-23	0.8773604746948126
715	8.478219656412088e-11	0.4476890001456285
716	2.3639553284485254e-16	0.7844574187919231
717	9.773951835271252e-10	0.4569657005615504
718	2.6577300934664503e-15	0.6562293317171314
719	1.686370205939949e-05	0.13184097502750214
720	1.7731320353695655e-13	0.43298150696764814
721	8.61776782974314e-24	0.9093119886549367
722	2.6034116087947832e-12	0.6054790010309347
723	5.3006738795830846e-17	0.7667745872371021
724	2.960093230563958e-11	0.5047006080958943
725	1.1845251799024648e-13	0.49805562482800747
726	2.3431800300880236e-22	0.8428998401928499
727	6.801533954404089e-05	0.06780693434095375
728	3.2389707531885504e-13	0.5732722715496846
729	5.772827211363683e-20	0.9427625754329493
730	3.5800259484027107e-13	0.5178600481723219
731	0.00012988624854041702	0.1944658095278845
732	7.230851686304509e-20	0.8479393924434762
733	1.2935202873301784e-07	0.25163914235585283
734	6.807124746916417e-16	0.700726036482538
735	6.45091237640747e-14	0.5402609403968999
736	3.3478008229960837e-25	0.9488362882802196
737	3.1622917441118144e-14	0.6243367024026759
738	1.0547923124868543e-20	0.8379779620477293
739	0.004764683267694252	0.007932876194523097
740	3.2803081127949864e-26	0.989340056166638
741	0.0017570352860822665	0.07771457033238649
742	9.088879750491465e-08	0.3221295136147696
743	1.7587656229428876e-23	0.9461523954567653
744	0.0035113682231851977	0.008939102371245067
745	1.8548491731815427e-22	0.8227300054219355
746	1.0325695018449006e-22	0.8612116383667944
747	1.6470812157212036e-10	0.4398308142085725
748	6.968691587753935e-08	0.2557451938059312
749	2.2707692857939803e-18	0.8026895196332986
750	1.3052153802738832e-12	0.47786200443222115
751	1.8974336758036262e-06	0.13433860865569613
752	4.7434586964450376e-26	0.9278489928250108
753	3.769132629105816e-21	0.8959699670066484
754	6.929405265813829e-12	0.49154515001693533
755	1.8548491731815427e-22	0.8567024965177922
756	1.0254132401161822e-10	0.41857802576409864
757	1.7505244120729323e-15	0.6834649001663011
758	2.700534264650133e-09	0.39799063940792245
759	2.2175241190176287e-11	0.5057420174508104
760	3.437712802590107e-06	0.1895517028339273
761	1.0934872537169307e-23	0.9649889241109139
762	6.136219276405913e-10	0.2942156882442547
763	4.170445137723012e-05	0.10345955611640134
764	8.66770533510001e-06	0.1443154002290481
765	0.021416129279738454	0.014092294192442956
766	1.3928391384562942e-14	0.7159456994623945
767	3.956649967748096e-13	0.5644983202408741
768	5.959977253089391e-21	0.7945783511847522
769	1.7731320353695655e-13	0.5070799232841364
770	1.248122311509749e-16	0.7918210395041538
771	9.411447246671075e-21	0.6957642142718394
772	8.401974772926228e-16	0.7778484768591754
773	1.1767068706608034e-09	0.4064828689770863
774	2.6577300934664503e-15	0.6477706331874812
775	1.989814478982668e-05	0.1797942976929744
776	3.4953185974864418e-12	0.321819963387904
777	4.428804576820734e-06	0.1726046201197925
778	7.007409564699388e-11	0.4086372250132624
779	1.0242537032839659e-05	0.2414187479655988
780	1.9959636507213345e-08	0.4069219941293579
781	1.8178850852690794e-24	0.9752223424373121
782	1.6599255790097523e-11	0.32031932582203126
783	8.164035721367394e-23	0.9824909449748953
784	7.503293290966091e-15	0.6363061258559836
785	3.948202784660857e-11	0.375091018393911
786	1.0934872537169307e-23	0.8574844990835966
787	1.7183660548460578e-16	0.6195867393685738
788	1.061172969832195e-08	0.25203308013083936
789	5.901358213685873e-17	0.7928556779768876
790	1.2909502556629098e-09	0.43293850873416306
791	6.7790612617659e-07	0.3575111673304414
792	8.055005926043282e-07	0.33027693652508094
793	2.5343711967485913e-18	0.6973688756131394
794	9.56761375119679e-07	0.26865012390622656
795	2.4799859950229867e-19	0.8082780137053801
796	1.0844769329973642e-07	0.2952887943998478
797	3.2389707531885504e-13	0.5441213835853572
798	1.710610250508293e-14	0.4879214918052024
799	5.1574215566801904e-20	0.8553564125953698
800	2.1215628445111684e-21	0.8883864343953859
801	1.2935202873301784e-07	0.18438444236776674
802	3.2586786290878644e-11	0.585348458938251
803	1.8548491731815427e-22	0.8982050460171371
804	3.4953185974864418e-12	0.4461172190344297
805	5.315562704204138e-21	0.9218683054838154
806	2.608627527977975e-07	0.2789908904569709
807	5.40427633098365e-19	0.6088311741937957
808	3.09506081459977e-17	0.6824537097668154
809	1.8382623276621628e-07	0.2282057333504841
810	0.008098358371777085	0.013767512557716799
811	9.279020904987307e-12	0.4167239623706961
812	1.890723105332954e-21	0.938481891856734
813	3.897553323650599e-09	0.34302810983040655
814	1.8033440770068507e-17	0.7797442954825999
815	2.1611351806873896e-05	0.17473631282740743
816	3.556432141433743e-09	0.34195283630245243
817	6.270530131414627e-05	0.14459772083809674
818	7.564900003275422e-18	0.716770814146376
819	5.40427633098365e-19	0.6993076236968142
820	1.484146557267888e-20	0.6884973179489188
821	2.1836953616813532e-08	0.25339603448629966
822	6.461115432185727e-20	0.6923601216234089
823	6.20034461778039e-06	0.22729754091594956
824	7.394079166115564e-10	0.4246491159313397
825	3.855307061750054e-12	0.37192212166768723
826	3.499679711570332e-10	0.3553079116201222
827	1.8319048367702034e-05	0.05765480724125638
828	3.1622917441118144e-14	0.6316466268659396
829	2.125699958295615e-16	0.7073166026816995
830	1.9112937321095194e-16	0.6135886945028356
831	1.388610790818279e-16	0.6483127561631246
832	1.3918913390886173e-08	0.16994071421725776
833	0.0015048787035827058	0.14944679893886248
834	5.827770603579381e-14	0.5141750435258828
835	4.6072281518209727e-20	0.8753327263545391
836	0.00019401506678425637	0.18395344154722204
837	1.7555810182960296e-12	0.4628391187082599
838	3.1860193480093516e-10	0.42893233402990294
839	2.960093230563958e-11	0.4972891859195163
840	2.7672461366163883e-05	0.16151077048601192
841	9.9285301724597e-08	0.34244064113481054
842	2.6130872935110884e-08	0.2618804041035202
843	3.769132629105816e-21	0.844526943229479
844	1.1820627560967465e-20	0.8003322457764017
845	2.8580928395374168e-08	0.4266391582681436
846	1.7505244120729323e-15	0.6070154607890389
847	1.4286705345691519e-05	0.14546561026621996
848	2.1001547863670312e-14	0.5096132942175586
849	1.0425887293468175e-06	0.29694708578690454
850	1.3375878075405182e-21	0.8596509535692011
851	1.3928391384562942e-14	0.6715983809063899
852	1.309577062120342e-18	0.633474012622421
853	4.5257221254087016e-05	0.12475130006917923
854	3.499679711570332e-10	0.4705878794988857
855	6.789346369831939e-24	0.9865727795868815
856	1.8178850852690794e-24	0.9482991740726651
857	7.197545149020544e-13	0.6450856402604436
858	1.2099021366047632e-05	0.15172487103197363
859	1.12175122927983e-16	0.639126848719905
860	8.319942801530209e-15	0.5656621125439275
861	1.6599255790097523e-11	0.468665837661252
862	6.285666033684283e-12	0.42803746946827015
863	1.8224994224854932e-18	0.5992697556580301
864	3.3604561164894768e-21	0.8499698885159654
865	1.0080887370255745e-16	0.7511210403719374
866	1.7555810182960296e-12	0.579360540297233
867	5.3470376513523496e-24	0.9247041815360281
868	0.0016261543049811598	0.06473998344154885
869	7.444844648969707e-27	0.9913465087318091
870	0.0004298421262929876	0.05299454266798953
871	8.055005926043282e-07	0.19949554613856135
872	1.2397673151804394e-10	0.42275266164456093
873	0.0002891245521333807	0.10750887618516769
874	2.85509473914483e-14	0.6236704109977018
875	0.00022764501714020726	0.047992564048867314
876	3.418251770274409e-08	0.28462388100694214
877	0.00011983570146308599	0.06103668111967109
878	1.248122311509749e-16	0.7035193311050811
879	6.807124746916417e-16	0.668456167589482
880	7.381587759248499e-09	0.3785805932506022
881	1.989814478982668e-05	0.1881942600298212
882	2.009421232587427e-17	0.7470048290299451
883	4.271012866001755e-09	0.34037929076546725
884	2.084853797085313e-22	0.7953011674056428
885	2.138245409356688e-12	0.4879009391796203
886	1.543635461320267e-14	0.5256694443509794
887	0.09257449831330959	0.028490849491567216
888	9.224680558542211e-15	0.6442320198790318
889	7.708150590431787e-11	0.3506565024321674
890	5.32815949394685e-05	0.2292050272920657
891	1.1268074117804523e-11	0.4338833762117006
892	7.197545149020544e-13	0.3824674572709176
893	4.635937126165478e-10	0.46978904008636024
894	6.789346369831939e-24	0.9794833541798064
895	5.617134695785637e-09	0.36437807036823044
896	1.632521862916834e-18	0.7744101333360395
897	3.5800259484027107e-13	0.5527675965498925
898	2.0866706191006884e-20	0.8891310891074828
899	1.1617110599740812e-08	0.354952851149572
900	7.389882274551603e-07	0.24551868018650747
901	8.091600225834662e-20	0.9110192396569683
902	0.002583749423134125	0.04353426375776537
903	5.3470376513523496e-24	0.9507534280610023
904	6.807124746916417e-16	0.5564069156709253
905	7.638404673148122e-12	0.3763632166870875
906	7.649443906607136e-24	0.9950523223391111
907	0.2519470180804616	0.05836264614763165
908	1.1822073924412502e-12	0.5167063597676121
909	1.5522534734266206e-05	0.03109707545554785
910	1.8954831360154404e-14	0.5711757391862334
911	2.066131815953628e-06	0.18046850899511557
912	2.4942751851077527e-17	0.6309592003395305
913	6.85396785778112e-26	0.9809236757505815
914	9.455491250210973e-22	0.8749025512123809
915	4.831671939255557e-13	0.45183624942087064
916	2.778595629203378e-17	0.7084608700517172
917	7.500217682455121e-22	0.7774687500031893
918	1.9896349261888684e-10	0.4948430841825636
919	1.543635461320267e-14	0.5285334901775651
920	4.467891517272665e-08	0.1507843983721926
921	8.115550288412547e-10	0.36939992561190627
922	3.737741992327995e-08	0.14222125307278666
923	2.034411187608509e-18	0.7268937533445626
924	2.3974166478569683e-13	0.4770129944022632
925	4.635937126165478e-10	0.44887883670676554
926	1.4677893634541248e-22	0.8859979711653513
927	3.2586786290878644e-11	0.5276187723115614
928	6.136219276405913e-10	0.4090908319168599
929	8.083829581018617e-09	0.26889202221264585
930	2.1611351806873896e-05	0.07201203516976995
931	1.1767068706608034e-09	0.4181361337253158
932	0.0006896363860497686	0.025753482406583372
933	8.852087086889009e-09	0.29115394055242805
934	2.3974166478569683e-13	0.5035095098483965
935	1.6118355593120994e-24	0.9659330650197223
936	6.270530131414627e-05	0.10938291419358459
937	5.2643675287486944e-14	0.673041054216622
938	8.319942801530209e-15	0.49993237109919997
939	6.038323261820591e-19	0.777098229275783
940	7.972457643272832e-06	0.14360699787420927
941	2.1611351806873896e-05	0.08320263643587555
942	1.9896349261888684e-10	0.3992186053524538
943	1.890723105332954e-21	0.7969622519799001
944	9.692489943521584e-09	0.1916757389098901
945	4.463556465757907e-16	0.767777192147274
946	5.617134695785637e-09	0.2902979970618682
947	2.388869835107318e-08	0.21689148761179533
948	0.0035113682231851977	0.016715589077006432
949	3.737741992327995e-08	0.3986590599223787
950	6.929405265813829e-12	0.38108149129345237
951	3.5022394449350365e-14	0.6593449361953647
952	8.000003368997947e-05	0.07091840047038722
953	8.66770533510001e-06	0.15260398704227185
954	0.0018982685955570104	0.016575882900934147
955	0.0012884171518711836	0.11379635644740682
956	1.4520529029798736e-17	0.6517892760100904
957	5.090538951629871e-10	0.4026568521749192
958	1.8382623276621628e-07	0.32102631416731586
959	2.1682716177422431e-13	0.5579119942437725
960	7.258422858467413e-23	0.9934604630998499
961	2.2707692857939803e-18	0.8344865140180296
962	4.327816547990872e-19	0.6996231823995839
963	3.769132629105816e-21	0.9182585891320579
964	0.0015048787035827058	0.03972870668308481
965	0.000313048699022928	0.07033344161552524
966	3.2389707531885504e-13	0.4740062899880546
967	7.394079166115564e-10	0.3491674129570773
968	2.625397271497777e-25	0.9372520621284489
969	6.369811901931746e-11	0.48956496114516856
970	2.8722926713092865e-12	0.5396491100933506
971	6.452717904918518e-23	0.8952603657312208
972	2.3594953190422667e-12	0.4466350458236905
973	6.461115432185727e-20	0.8770343892703519
974	5.338748887862525e-08	0.25358174937162836
975	1.2935202873301784e-07	0.27380970415810857
976	1.7037336350837335e-09	0.32836139008759013
977	6.126309749178854e-16	0.5475642704809535
978	4.0320952380958185e-07	0.22012867402698122
979	5.513113271344484e-16	0.6714291710812733
980	7.376814245286952e-05	0.1427932828030004
981	8.000003368997947e-05	0.09410027449963942
982	9.404694816737232e-18	0.8701917462053776
983	6.377050006262302e-08	0.23686870355699852
984	5.12734191757264e-09	0.3860040110225955
985	2.628689770080351e-16	0.5715420927253323
986	7.638404673148122e-12	0.52580196995147
987	8.000003368997947e-05	0.07602387944210687
988	2.1215628445111684e-21	0.8741259355980283
989	4.7434586964450376e-26	0.9511356184186921
990	2.238856428070392e-17	0.8125073041746718
991	3.6964596788045476e-07	0.2838018349468743
992	4.755020676834862e-14	0.5278467961179595
993	6.739747181463334e-09	0.3394167240176095
994	1.3052153802738832e-12	0.5546673107876667
995	9.707842971033603e-24	0.9744034689130026
996	1.1132661157408674e-05	0.3117029177189814
997	2.034411187608509e-18	0.6687966059228697
998	5.617134695785637e-09	0.3259672073089859
999	1.9836374026739254e-19	0.7744772660150796
